image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1728590.jpeg,6.VI.1978,0.441627766,Korod Lol.,0.367956957
1709797.jpeg,26.9.1947,0.227744771,Råbjerg Mile Jyll.,0.140409215
1708450.jpeg,4. 81.,0.250618369,Vesterø,0.065550167
1707235.jpeg,MISSING,0.779978781,MISSING,0.509060321
1743873.jpeg,13-4-49,0.363501061,Dyrehaven,0.708387390
1707870.jpeg,4.1.60,0.687890270,Silkeborg,0.652837223
1706997.jpeg,MISSING,0.803446499,Lolland,0.863749621
1709232.jpeg,8.10.21,0.564610488,Dyrehaven,0.785919976
1709019.jpeg,MISSING,0.587484086,MISSING,0.464798424
1707217.jpeg,30-8-62.,0.783246438,Dyrehaven,0.752352228
1708720.jpeg,14. 3. 1915.,0.248836011,Hansted Sk.,0.302900879
1708388.jpeg,30.-3.-45.,0.655213701,Eskemose Sk,0.083373750
1705562.jpeg,30-6-1912,0.118426796,Sandbjerg,0.771066990
1705848.jpeg,26/5 1891,0.927617460,Egholm. Horns Herred,0.127338587
1708982.jpeg,MISSING,0.594316460,MISSING,0.467769021
1742989.jpeg,29-5-1952,0.418160048,Dyrehaven,0.713140346
1708829.jpeg,MISSING,0.616001819,MISSING,0.470442558
1707681.jpeg,MISSING,0.714031525,MISSING,0.498960291
1707768.jpeg,MISSING,0.701257957,Øbjerggaard,0.028417702
1743961.jpeg,20/5 71,0.010000000,MISSING,0.330527433
1743831.jpeg,Juni 1933,0.370333434,Hillerød,0.807011216
1709170.jpeg,MISSING,0.571442861,MISSING,0.457371931
1707288.jpeg,22. 5. 1915,0.268739012,Ry Nørreskov,0.575007578
1705627.jpeg,20-5-1956,0.193582904,JægersprisNord skov,0.178432858
1709124.jpeg,19-9-1953,0.089612004,Dyrehaven,0.786217035
1708354.jpeg,3-10-1913,0.659372537,København,0.739875720
1743887.jpeg,22/7-4/8 1941,0.361718703,Gindeskov v. Skive,0.176353440
1743065.jpeg,MISSING,0.405386481,Dyrehaven,0.369442255
1705742.jpeg,5/8 95,0.942173386,Rfs,0.142488633
1707570.jpeg,21-6-1956,0.727399212,V.f. Høvblege Møn,0.235171264
1707543.jpeg,MISSING,0.733043346,MISSING,0.499851470
1709291.jpeg,MISSING,0.559263413,Kb,0.961185208
1742796.jpeg,MISSING,0.424101243,Sondbg,0.401227645
1707897.jpeg,2.IV. 1983,0.683137314,Sandmilen v. Skagen NEJ,0.125259169
1705602.jpeg,MISSING,0.965344044,MISSING,0.535201576
1706197.jpeg,13-8-36.,0.876820249,Hindsholm,0.766016975
1708826.jpeg,MISSING,0.616298878,MISSING,0.161500455
1709987.jpeg,9-8-1973,0.478760230,Høvblege,0.716408002
1744534.jpeg,MISSING,0.340924523,SS,0.949302819
1705735.jpeg,MISSING,0.943064565,Danmark,0.875632010
1709433.jpeg,27.IV.2022,0.533716278,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.640063656
1706786.jpeg,29-7-49.,0.832261291,Asserbo,0.867017278
1705478.jpeg,MISSING,0.981682328,Danmark,0.879790846
1705777.jpeg,22.5.1984.,0.936826311,Bøtø pld.,0.074461958
1708804.jpeg,13-10-46.,0.620160655,S.J. Rørbæk Sø.,0.066144286
1708668.jpeg,1872,0.021882389,Veile,0.925835102
1743502.jpeg,MISSING,0.403901182,SS | Øbjerggård Næstved,0.377165808
1708030.jpeg,26/8.1899,0.256262504,Kjeldskov,0.615110640
1708931.jpeg,MISSING,0.598772355,Øbjerggaard,0.641251895
1742768.jpeg,MISSING,0.429151258,Kb,0.951085177
1706227.jpeg,1-6-50.,0.874443771,Hestehaven. Hillerød,0.220021219
1728518.jpeg,7/5-1940. | 7/5-40,0.110109124,Ærø Svendborg Amt,0.083670809
1728569.jpeg,MISSING,0.446380721,MISSING,0.440142467
1709986.jpeg,9-8-1973,0.479057290,Høvblege,0.716705062
1744462.jpeg,17.7.74,0.045350106,Esbjerg,0.884840861
1707512.jpeg,22-5-1965,0.736311003,V.Sjælland Røsnæs Kongstrup. Kl,0.134170961
1744528.jpeg,MISSING,0.342112761,Falster,0.649866626
1744631.jpeg,15/2 1934. | 15/2 34,0.114565020,Rudkøbing Svendborg Amt | Ru,0.398554107
1706120.jpeg,MISSING,0.889296757,MISSING,0.525101546
1707981.jpeg,MISSING,0.671254926,Kb,0.967720521
1743528.jpeg,MISSING,0.400633525,MISSING,0.432418915
1710397.jpeg,13.5.1915,0.465095483,rg. Elbæk Strandsk,0.050400121
1707493.jpeg,4-6-1916.,0.737796302,Hjørring,0.817705365
1706259.jpeg,15. 6. 90,0.869690815,Jægerspris,0.613625341
1708463.jpeg,MISSING,0.645410731,MISSING,0.485889664
1709551.jpeg,MISSING,0.513219157,MISSING,0.451430737
1743765.jpeg,10/8 1930.,0.380136405,"Jyll., Holmsld",0.365877539
1706818.jpeg,24-VIII-1967,0.313000909,SJÆLLAND NYKØBING: RØRVIG V. DYBESØ,0.124665050
1705504.jpeg,MISSING,0.977820552,MISSING,0.538172173
1708880.jpeg,26-10-1972,0.606792968,Marselisborg Dyrh.,0.108920885
1705716.jpeg,MISSING,0.945738102,MISSING,0.532230979
1708891.jpeg,4-10-1972,0.604416490,MARSELISBORG,0.569066384
1743897.jpeg,13/6 1954,0.359936344,"Ørgaard Nors, Thy",0.291018490
1707489.jpeg,14.5-1914,0.266065474,Vamdrup,0.800178842
1709172.jpeg,MISSING,0.571145802,MISSING,0.457074871
1706374.jpeg,MISSING,0.853946651,MISSING,0.518566232
1705872.jpeg,8.4.1933,0.018911791,Agersø,0.646004850
1707337.jpeg,MISSING,0.759481661,Bornholm,0.631745984
1709287.jpeg,MISSING,0.560154592,Kb,0.962076387
1706118.jpeg,MISSING,0.889593816,MISSING,0.525398606
1744685.jpeg,10-5-1956,0.198632919,Kongelunden,0.618972416
1743055.jpeg,15.10.21,0.407465899,Dyrehaven,0.085453168
1706351.jpeg,MISSING,0.857511367,Ti,0.544410427
1705817.jpeg,MISSING,0.931776296,Dyrehaven,0.796317066
1708453.jpeg,MISSING,0.013861776,MISSING,0.487672022
1707074.jpeg,MISSING,0.794831767,MISSING,0.511436799
1709790.jpeg,25.4.1986,0.165362231,Svinø strand,0.409248257
1706363.jpeg,MISSING,0.855134889,MISSING,0.165362231
1708738.jpeg,MISSING,0.629666566,MISSING,0.478760230
1744439.jpeg,8.5.25,0.040300091,Saltholm,0.806120036
1709321.jpeg,5-6-1922,0.553916338,Dyrehaven,0.650757805
1705916.jpeg,1-7-1917,0.082779630,Tornby,0.645410731
1709320.jpeg,12-5-1913,0.554213398,Dyrehaven,0.727102152
1742824.jpeg,13/5-1892,0.421427705,Horsens,0.843846620
1705768.jpeg,23-5-1915,0.303494998,Skagen,0.908605638
1707029.jpeg,16/9 1934. | 16/9 34,0.108920885,Hvidkilde Svendborg Amt | Hv,0.304089118
1707033.jpeg,29-5-38,0.274086087,Grib,0.657293119
1707076.jpeg,MISSING,0.794237648,MISSING,0.510842680
1707244.jpeg,MISSING,0.777602304,MISSING,0.506683844
1728469.jpeg,MISSING,0.458263110,MISSING,0.156747499
1708667.jpeg,MISSING,0.640657775,MISSING,0.482027887
1743504.jpeg,4/6 1870,0.030497120,Bækkegård Bornholm,0.096741437
1707978.jpeg,29/5.1870,0.671551985,Dyrehaven | Kb,0.888108518
1709588.jpeg,16/4 96,0.094662019,Utterslev,0.292206729
1707122.jpeg,19.7.10 | 27.7.1918,0.271412549,Dyreh. | Fortunens Indl,0.139518036
1706218.jpeg,17-6-1922,0.192097605,Dyrehaven,0.764234617
1708735.jpeg,24. 9. 1884,0.630260685,Randers,0.660263716
1705660.jpeg,15.7.37,0.305871476,Sose,0.659372537
1707327.jpeg,MISSING,0.761858139,Bornholm,0.689672628
1706157.jpeg,MISSING,0.880979085,Lolland,0.870284935
1709163.jpeg,MISSING,0.573522279,MISSING,0.459451349
1705509.jpeg,MISSING,0.976929373,Boserup,0.891673234
1709590.jpeg,11-5,0.065847226,Dyrehaven,0.107435587
1709121.jpeg,19-9-1953,0.577384056,Dyrehaven,0.733340406
1706954.jpeg,26/5.1870,0.276165505,Dyrehaven,0.760075781
1743853.jpeg,10-6-63,0.367362837,Faxe,0.931479236
1705736.jpeg,MISSING,0.942767505,MISSING,0.530151561
1744571.jpeg,MISSING,0.334389209,Kb,0.943361625
1709334.jpeg,14-9-1953,0.141300394,Dyrehaven,0.725616854
1705874.jpeg,8.9.1933,0.018614732,Agersø,0.549163383
1743569.jpeg,3/7.1872,0.394098212,SS | Næstved,0.774037587
1743572.jpeg,MISSING,0.393504092,SS,0.979602910
1705676.jpeg,3/6.1870,0.952867536,Rønne,0.922864504
1706855.jpeg,MISSING,0.823349500,MISSING,0.515595635
1706992.jpeg,MISSING,0.804931798,Lolland,0.865234920
1709420.jpeg,27.IV.2022,0.536389815,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.622240073
1743039.jpeg,28/5-16.,0.409842376,Dragør,0.897317369
1708719.jpeg,1-10.37,0.249133071,Ravneholm,0.354589269
1710372.jpeg,22.7.1986,0.468957260,Uglestrup Mose,0.263391937
1743571.jpeg,MISSING,0.393801152,SS,0.979899970
1707229.jpeg,30-8-1978,0.780572901,Wedellsborg,0.344192179
1710353.jpeg,26-8-1956,0.471927857,Nekselø S.,0.352509851
1708401.jpeg,22.9.18,0.097038497,Holte,0.881276144
1709782.jpeg,14.IV.1995,0.502525008,LFM PF67 MALTRUP,0.320130343
1709119.jpeg,8-9-1970,0.577681115,Løsø,0.052776599
1707279.jpeg,17.6.1924,0.769581691,Slotved Skov,0.589266444
1706005.jpeg,14.V.2011,0.908605638,Røsnæsgd. NWZ,0.238438921
1705557.jpeg,31/5.1896,0.308247954,Ålbæk,0.883058503
1707339.jpeg,MISSING,0.758887542,Bornholm,0.250915429
1743916.jpeg,3.6.1963,0.125556229,Frederikhøj. nord. f. Hadsund,0.125853289
1705677.jpeg,3/6.1870,0.162094574,Rønne,0.927914520
1709086.jpeg,15-9-1912,0.580651713,Holte,0.922270385
1709244.jpeg,16/4.1870,0.235171264,Dyrehaven,0.785325856
1709944.jpeg,22/7 1922,0.483216126,København,0.717002122
1707861.jpeg,MISSING,0.689969688,MISSING,0.491533798
1707701.jpeg,MISSING,0.709872689,MISSING,0.497474992
1706057.jpeg,19.6.1942,0.899396787,Femmøller,0.768096393
1709199.jpeg,26.9.1977.,0.567878145,Dyrehaven,0.729775690
1707974.jpeg,MISSING,0.672740224,MISSING,0.489751440
1744441.jpeg,8.5.25,0.347162777,Saltholm,0.805822977
1707311.jpeg,5.6.22,0.765125796,Dyrehaven,0.288047893
1707519.jpeg,13/6 1954,0.735716884,"Ørgaard Nors, Thy",0.293097908
1705975.jpeg,86.,0.012673537,MISSING,0.526289785
1709145.jpeg,26.8.87,0.236953622,Harboør,0.647787208
1707121.jpeg,28.7.18,0.271709609,Dyrehaven,0.792752349
1744565.jpeg,MISSING,0.335280388,Kb,0.828399515
1706486.jpeg,MISSING,0.842361322,Al,0.836717187
1708481.jpeg,28-8-1963,0.641846014,GANLØSE EGEDE,0.274680206
1706504.jpeg,15/6 1871,0.839093665,Dronninglund,0.387859958
1706457.jpeg,14/6 1871,0.155856320,Jydske Aas.,0.344786299
1706372.jpeg,62,0.289236132,Rørvig,0.692940285
1710364.jpeg,26-8-1956,0.470145499,Nekselø S.,0.363501061
1742766.jpeg,MISSING,0.429745377,Kb,0.916626250
1728581.jpeg,10. 6. 1979.,0.443113065,Østrig,0.898802667
1708485.jpeg,12.IV.1984,0.641251895,NWZ: Sanddobberne,0.210218248
1743580.jpeg,MISSING,0.391721734,Boserup,0.841767202
1709156.jpeg,19.9.75,0.236656563,MISSING,0.460936647
1708713.jpeg,29.3.1975.,0.634122461,Tykskov v. Brande,0.267550773
1706087.jpeg,3/6.1870,0.161203395,Rønne,0.926132161
1708035.jpeg,12/5 1922,0.255965444,Dyrehaven,0.740172780
1705782.jpeg,4-8.1912,0.303197939,Frederikslund,0.406871779
1706763.jpeg,24/7 1934.,0.836420127,Ebeltoft,0.543816308
1742743.jpeg,MISSING,0.434498333,Dyrehaven,0.777305244
1743826.jpeg,16.6.1929,0.371224614,Lellinge skov,0.403010003
1706770.jpeg,31/7 1948,0.106247348,Stensbæk Plantage Sønderjylland,0.196553501
1709766.jpeg,23-10-1955,0.505495605,Dyrehaven,0.718190361
1706002.jpeg,26/V 2004,0.029011822,Moesgård Skov EJ,0.013564717
1708032.jpeg,17/8-19.,0.663234313,Ørholm St.,0.328150955
1706913.jpeg,25.9.21,0.278244923,Dyrehaven,0.307653834
1710345.jpeg,19-7-1959,0.474007275,S.Sjælland Mogenstrup,0.212594726
1706378.jpeg,8/6 62,0.028417702,Rørvig,0.913358594
1742795.jpeg,MISSING,0.424398303,Boserup,0.844440740
1708714.jpeg,29.3.1975.,0.633825402,Tykskov v. Brande,0.262500758
1706346.jpeg,MISSING,0.858402546,Ti,0.975741134
1708852.jpeg,15-XI-1976,0.610060624,Ejstrupholm,0.626398909
1707577.jpeg,12.6.1999,0.725913913,Tolne Bakker,0.410733556
1705831.jpeg,5/1870,0.301415580,Dyrehaven,0.586889967
1707634.jpeg,6/1871,0.105356169,Vendsyssel,0.356668687
1705541.jpeg,31-5-1917,0.971285238,Vraa,0.937717490
1728479.jpeg,MISSING,0.456183692,Lolland,0.847708396
1706096.jpeg,MISSING,0.893752652,Dyrehaven,0.795425887
1709404.jpeg,27.IV.2022,0.540548651,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.624319491
1709542.jpeg,MISSING,0.515595635,Lolland,0.852164292
1706995.jpeg,MISSING,0.804040618,Lolland,0.864343741
1707892.jpeg,7-3-1972,0.684622613,EJSTRUPHOLM,0.627884207
1708374.jpeg,5-5-49,0.658184298,''Østerlide'',0.061985450
1707682.jpeg,MISSING,0.713734465,MISSING,0.162985753
1742746.jpeg,MISSING,0.433607154,Øbjerggaard,0.620160655
1708863.jpeg,26.10.72,0.087829645,Marselisb. Sk.,0.246162473
1707023.jpeg,27/8 1911,0.801664141,Dyrehaven,0.759184601
1706056.jpeg,22.6.1942,0.899693847,Femmøller,0.586592907
1707837.jpeg,MISSING,0.693831464,MISSING,0.494504395
1742775.jpeg,5/1870,0.127932707,Dyrehaven,0.329042134
1708683.jpeg,14.10.28.,0.638875417,Springforbi,0.324883298
1742992.jpeg,29-5-1952,0.417862989,Dyrehaven,0.712843286
1743713.jpeg,MISSING,0.386671719,MISSING,0.430042437
1708012.jpeg,11-5-84,0.022179448,Klampenborg Dyrehave,0.019505911
1743966.jpeg,26.8.87,0.201900576,Harboør,0.067629585
1707326.jpeg,MISSING,0.762155199,Bornholm,0.818893604
1708855.jpeg,1-11-1959,0.167441649,Silkeborg,0.738093362
1744619.jpeg,18/5/890,0.060500152,Seloø Strand,0.058420734
1710357.jpeg,26-8-1956,0.471333737,Nekselø S.,0.667987269
1708790.jpeg,MISSING,0.130903304,MISSING,0.473710215
1707885.jpeg,1-11-1964,0.259827220,Silkeborg,0.744034556
1744681.jpeg,9.5.86,0.013564717,Donse,0.013861776
1705727.jpeg,MISSING,0.944252804,MISSING,0.531042740
1744616.jpeg,29/5-98,0.149618066,ydre Bjerrum,0.090206123
1709448.jpeg,20.V. 1916,0.165659291,Tg. Madum Sø,0.040300091
1705692.jpeg,MISSING,0.951382237,Bo,0.977226432
1707906.jpeg,26.9.1922,0.681652016,Dyrehaven,0.742846317
1709017.jpeg,MISSING,0.587781146,MISSING,0.465095483
1709914.jpeg,MISSING,0.128229767,Amserin. Son.,0.010000000
1706361.jpeg,MISSING,0.855729009,MISSING,0.165956350
1709414.jpeg,27.IV.2022,0.537578054,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.607090027
1707788.jpeg,6/1862,0.103276751,Jægerspris,0.030794180
1707555.jpeg,9-6-1954,0.731260988,Paradisbakkerne Bornh.,0.127041528
1707162.jpeg,MISSING,0.789781752,MS,0.918408609
1708403.jpeg,21.9.19,0.251806608,Holte,0.802258260
1706242.jpeg,9-6-1971,0.292206729,Læsø,0.894346772
1709528.jpeg,MISSING,0.518269172,Kb,0.956135192
1706360.jpeg,MISSING,0.856026069,MISSING,0.519754471
1709531.jpeg,MISSING,0.517675053,MISSING,0.453807214
1708729.jpeg,20.10.1946,0.631151864,rø. Salten,0.034655956
1705611.jpeg,MISSING,0.963561685,MISSING,0.533419218
1708020.jpeg,MISSING,0.665016672,MISSING,0.488266141
1707966.jpeg,MISSING,0.674522583,Falster,0.888405577
1705905.jpeg,31/5-1930 | 31/5-30,0.921379206,Ærø Svendborg Amt,0.280621400
1743587.jpeg,MISSING,0.390236435,MISSING,0.431230676
1744644.jpeg,22-5-1955 | 22-5-1955 | 22-5-1955 | 22-5-1955,0.090206123,Skallingen | Skallingen | Skallingen | Skallingen,0.244974235
1710343.jpeg,26-8-1956,0.474601394,Nekselø S.,0.669769627
1706021.jpeg,19.V.2022,0.906229160,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.564610488
1743972.jpeg,MISSING,0.353401031,MISSING,0.426477721
1708476.jpeg,MISSING,0.643034253,MISSING,0.483513186
1707790.jpeg,76/1862,0.040003031,Jægerspris,0.558966353
1709436.jpeg,27.IV.2022,0.532825099,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.620754774
1705987.jpeg,8-7-1951,0.911279176,Nivå,0.936529251
1705626.jpeg,26-6-1955,0.961482267,Lindholm,0.702446196
1743747.jpeg,27.7.03,0.176650500,Funder,0.695613822
1705653.jpeg,7 1883,0.027526523,Vojens,0.911576235
1744563.jpeg,MISSING,0.335874507,Kb,0.944252804
1709894.jpeg,MISSING,0.490345559,Kb,0.955244013
1744672.jpeg,MISSING,0.324289179,MISSING,0.420536526
1706142.jpeg,MISSING,0.884840861,Bo,0.832261291
1705832.jpeg,MISSING,0.930290997,Odense,0.914546832
1707785.jpeg,76/1862,0.038814792,Jægerspris,0.030200061
1706865.jpeg,4.7-72,0.279730221,Buresø NS,0.020694150
1709167.jpeg,MISSING,0.572334041,MISSING,0.458263110
1708467.jpeg,MISSING,0.644519551,MISSING,0.485295544
1728601.jpeg,17.7.1949,0.439845408,Saltholm,0.809684753
1708812.jpeg,MISSING,0.619269476,MISSING,0.473413156
1707321.jpeg,MISSING,0.763343437,Dyrehaven,0.542033950
1706295.jpeg,23.VII.2021,0.863749621,"DENMARK: NWJ, Sundsøre, 56.71N, 9.17E, 10 m",0.326665656
1706405.jpeg,21.VII.2004 | 21.VII.2004,0.102385571,Lodskovvad NEJ | Lodskovvad NEJ,0.305574416
1709574.jpeg,5/5 1890,0.180809336,Saltesø Skov.,0.251806608
1742769.jpeg,MISSING,0.428854198,Kb,0.950788118
1710337.jpeg,23-6-1961,0.476086693,"MidtJylland Galgehøj, Hjarbæk",0.189424068
1742810.jpeg,4.79,0.215268263,Nasby,0.151103365
1709534.jpeg,5/1870,0.230418309,Dyrehaven,0.719378600
1706088.jpeg,MISSING,0.895832070,Veilø Bugt.,0.091691422
1707128.jpeg,28.7.18,0.271115490,Dyrehaven,0.686702031
1709165.jpeg,MISSING,0.572928160,MISSING,0.458857229
1706400.jpeg,21.VII.2004,0.850678994,Lodskovvad NEJ,0.310030312
1709481.jpeg,MISSING,0.527775083,Dyrehaven,0.782355259
1708342.jpeg,22-9-36,0.254777205,Bovbj.,0.062579570
1709549.jpeg,MISSING,0.513813277,MISSING,0.452024856
1705926.jpeg,29-7-49.,0.917517430,Asserbo,0.871770233
1706943.jpeg,26/5 1870,0.812358290,Dyrehaven,0.577384056
1707373.jpeg,MISSING,0.752649288,MISSING,0.164471052
1708960.jpeg,7/9.1870,0.061094271,Bornholm,0.271115490
1709560.jpeg,IV. 91.,0.229527129,Sondbg,0.114267960
1706440.jpeg,14/6.1871,0.169818127,Dronninglund,0.117238557
1706265.jpeg,MISSING,0.136250379,MISSING,0.338250985
1706442.jpeg,14/6.1871,0.142785693,Dronninglund,0.173679903
1707420.jpeg,7/7.1906,0.747599273,Lønstrup,0.266659594
1706517.jpeg,15/6 71,0.086641406,Dronninglund,0.309436193
1707237.jpeg,MISSING,0.779384662,MISSING,0.508466202
1706403.jpeg,21.VII.2004 | 21.VII.2004,0.102682631,Lodskovvad NEJ | Lodskovvad NEJ,0.305871476
1728585.jpeg,10.6.1979,0.442518945,Østrig,0.897911488
1706070.jpeg,30.5.1903,0.897614429,Halk,0.658481358
1707879.jpeg,MISSING,0.687296150,Sorø,0.386968778
1705473.jpeg,7/1870,0.982276447,Ørholm,0.295474386
1706873.jpeg,26-7-1951,0.820378903,Nivå,0.935638072
1706821.jpeg,Juni 1942,0.829290694,Rønshoved Rinkenæs,0.153182783
1708433.jpeg,21-X 1983,0.649866626,BOVBJERG,0.542925129
1708964.jpeg,MISSING,0.596692937,Kb,0.965344044
1709324.jpeg,13-4-49,0.553025159,Dyrehaven,0.726805092
1709840.jpeg,19.7.1928,0.495395574,Dronninglund,0.380730524
1707705.jpeg,Juli 77,0.066441346,MISSING,0.135656259
1743772.jpeg,28/7 1930,0.379542286,Orø,0.025150045
1706044.jpeg,20.5.34,0.902070324,Reersø,0.906229160
1743056.jpeg,15.10.21,0.407168839,Dyrehaven,0.775819945
1743542.jpeg,MISSING,0.399148227,Øbjerggård,0.375383450
1709346.jpeg,7/6 1949,0.072382540,Stensbæk Plantage Sønderjylland,0.190909366
1708771.jpeg,MISSING,0.313595029,MISSING,0.116050318
1705442.jpeg,4.6.19,0.312406790,Thorsager,0.798693543
1707846.jpeg,MISSING,0.691752046,MISSING,0.492722037
1744663.jpeg,29/5 98,0.199227038,ydre Bjerrum,0.229230070
1709769.jpeg,2o-5-1956,0.185562292,JægersprisNord skov,0.254777205
1707648.jpeg,MISSING,0.718190361,Kjøbenhavns Omegn,0.201900576
1706328.jpeg,5/1857,0.075056078,Rørvig,0.213485905
1707941.jpeg,15.10.21,0.676304941,Dyrehaven,0.555698697
1707071.jpeg,MISSING,0.795425887,MISSING,0.512030918
1707907.jpeg,26.9.1922,0.681354956,Dyrehaven,0.325477417
1743986.jpeg,13.IX.1986,0.350727493,NWZ: Audebo,0.302603819
1706159.jpeg,MISSING,0.880384965,Lolland,0.869690815
1709024.jpeg,13/9 1887.,0.586295847,København,0.736311003
1709412.jpeg,27.IV.2022,0.538172173,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.640360715
1706164.jpeg,1/8.1901,0.879196726,Sandager Lolland,0.304980297
1707962.jpeg,MISSING,0.675413762,Falster,0.152291604
1705929.jpeg,7-6-49.,0.916626250,Tisvilde,0.821864201
1728519.jpeg,10/4 1935. | 10/4 35,0.107732646,Ærø Svendborg Amt,0.080997272
1708776.jpeg,MISSING,0.623428312,MISSING,0.475492574
1707782.jpeg,16/1862,0.045053046,Jægerspris,0.029605941
1709495.jpeg,MISSING,0.524210367,Dyrehaven,0.780572901
1708357.jpeg,13-5-1910,0.659075477,Knudshoved,0.611545923
1708868.jpeg,26.10.72,0.244677175,Marselisb.Sk.,0.097038497
1708980.jpeg,MISSING,0.594910579,MISSING,0.160906335
1707400.jpeg,MISSING,0.748193392,MISSING,0.503119127
1709302.jpeg,9/5.1901,0.557183995,Ved Kjeldskov,0.284780236
1707552.jpeg,19-6-1955,0.731855108,Hvorup,0.903852683
1728456.jpeg,MISSING,0.461530767,Kb,0.953758715
1707860.jpeg,MISSING,0.690266747,MISSING,0.491830858
1708461.jpeg,MISSING,0.646004850,MISSING,0.486483783
1707130.jpeg,18.8.61 | 28.7.18 | 4.9.62 | 3.8.63,0.068520764,Dyrehaven | Dyrehaven | Dyrehaven | Dyrehaven,0.124962110
1728517.jpeg,3/5 1934 | 3/5-34,0.217941801,Rudkøbing Svendborg Amt | Ru,0.557481055
1709511.jpeg,MISSING,0.521536829,Kb,0.959105790
1743789.jpeg,31/7 1934 | 31/7 34,0.107138527,Ærø Svendborg Amt | Æ,0.387265838
1709444.jpeg,26.9.1922 | 21.4.1912,0.102088512,Dyrehaven | Holte,0.318347984
1709869.jpeg,12/7.1870,0.494504395,Ørholm,0.901179145
1710371.jpeg,22. 7. 1986,0.469254319,Uglestrup Mose,0.263688997
1743493.jpeg,6/6.1870,0.404792361,Bo | Østerlars,0.697990300
1709350.jpeg,MISSING,0.549460443,MISSING,0.454995453
1743760.jpeg,25/7 1930,0.380730524,Taasinge,0.383107002
1707743.jpeg,9.VI.1982,0.704822674,Skallingen WJ,0.051291300
1728530.jpeg,1-3-59,0.450836617,Dyrehaven,0.715219764
1743807.jpeg,30.6.1924,0.054261898,Hjørring,0.807308275
1705769.jpeg,23-5-1915,0.938014550,Skagen,0.908308578
1706980.jpeg,MISSING,0.807902395,MISSING,0.165065171
1707524.jpeg,13/6 1954,0.735122764,"Ørgaard Nors, Thy",0.292800849
1708780.jpeg,MISSING,0.622537132,MISSING,0.474601394
1706880.jpeg,22.9.1996,0.819190664,Dyrehaven,0.760966960
1728583.jpeg,10.6.1979,0.217050621,Østrig,0.898208548
1707058.jpeg,1.7.28,0.796317066,Eremitagen,0.678681419
1707261.jpeg,11.8. 1993,0.773443468,"Lindeskov, Falster",0.176947560
1705764.jpeg,24-5-1915,0.938608669,Skagen,0.909793877
1708434.jpeg,21-X-1983,0.068817824,TRANS,0.228635950
1709781.jpeg,14.IV.1995,0.502822067,LFM PF67 MALTRUP,0.299336162
1728570.jpeg,MISSING,0.446083662,MISSING,0.439845408
1705811.jpeg,MISSING,0.933261594,Dyrehaven,0.796911185
1705959.jpeg,16.6.1929,0.298147924,Bellinge skov,0.093473780
1743546.jpeg,MISSING,0.398257048,Øbjerggaard,0.577978175
1708715.jpeg,30.3.1975.,0.633528342,Harrild hede,0.572631100
1707179.jpeg,MISSING,0.787405274,MS,0.201009397
1728516.jpeg,3/5 1934. | 3/5-34,0.218238860,Rudkøbing Svendborg Amt | Ru,0.616298878
1705650.jpeg,1883,0.306168536,Vojens,0.915140952
1707573.jpeg,23/5 1981,0.727102152,DYREHAVEN,0.745519855
1706406.jpeg,21.VII.2004 | 21.VII.2004,0.112188542,Lodskovvad NEJ | Lodskovvad NEJ,0.279136102
1710358.jpeg,26-7-1951,0.471036678,Nivå,0.933261594
1709473.jpeg,MISSING,0.529557442,Dyrehaven,0.231606547
1743712.jpeg,13/5 1892,0.386968778,Horsens,0.840578963
1705927.jpeg,12-6-43,0.917220370,Sandbjerg,0.768690512
1705882.jpeg,6-7.37,0.100009094,Trelde,0.302306760
1705631.jpeg,21.7.1974.,0.960888148,Rø,0.977820552
1709292.jpeg,MISSING,0.558966353,Kb,0.960888148
1707303.jpeg,18.5.1929,0.765719915,Hovslund,0.343301000
1708419.jpeg,25.-9.-1960,0.251212489,Jægerspr. N.sk.,0.152588663
1743811.jpeg,16.6.1929,0.207544711,Bellinge skov,0.093176720
1743585.jpeg,MISSING,0.390533495,Boserup,0.885732040
1706075.jpeg,26.5.1937,0.295771446,Hovslund,0.358451046
1709850.jpeg,23-7.22,0.093770840,Tisvilde,0.698584420
1728521.jpeg,3/5 1934. | 3/5-34,0.109812064,Rudkøbing Svendborg Amt | Ru,0.553025159
