image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1705474.jpeg,7/1870,0.311218551,Ørholm,0.915735071
1708941.jpeg,17/9.1876,0.056638375,Bornholm,0.682840255
1707511.jpeg,26-5-1965,0.736608063,V.Sjælland Røsnæs Kongstrup Kl,0.202494695
1708791.jpeg,10/73,0.246756593,Rask Horsens,0.347162777
1743844.jpeg,10-5-63,0.149915126,Faxe,0.932964535
1743751.jpeg,MISSING,0.382215823,MISSING,0.566986966
1706892.jpeg,20.VII.2021,0.817111246,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.203088815
1707409.jpeg,21/6 83,0.144865111,Esbjerg,0.456183692
1705524.jpeg,2/7 1898,0.973958775,Kulhuse,0.881573204
1707646.jpeg,MISSING,0.314189148,Møen,0.365580479
1743942.jpeg,d. 12 VIII 1972,0.176353440,Jæ. Dyrehave Sj.,0.253291907
1710336.jpeg,23-6-1961,0.476383753,"MidtJylland Galgehøj, Hjarbæk",0.193285844
1706205.jpeg,17-6-1922,0.875929069,Dyrehaven,0.756808124
1709842.jpeg,19.7.1928,0.494801455,Dronninglund,0.321912701
1744612.jpeg,6. 98,0.032279479,Esbjerg,0.507872082
1709877.jpeg,12/7.1870,0.493316156,Ørholm,0.424101243
1743900.jpeg,19-6-1954,0.359045165,"Ørgaard Nors, Thy",0.307356775
1707873.jpeg,4.1.60,0.260124280,Silkeborg,0.556292816
1706186.jpeg,9/6-19.,0.877711428,Nexø,0.828993634
1709348.jpeg,MISSING,0.549757502,MISSING,0.593425280
1707946.jpeg,6/1870,0.082185511,Dyrehaven,0.786811155
1710385.jpeg,4. VII. 1984,0.466580782,"Kås, Salling NWJ",0.213485905
1706117.jpeg,MISSING,0.889890876,MISSING,0.662937254
1743494.jpeg,6/6.1870,0.164173992,Bo | Østerlars,0.263094877
1742798.jpeg,MISSING,0.423804183,Sondbg,0.130309185
1706064.jpeg,5.6.12,0.898208548,Dyrehaven,0.758887542
1706329.jpeg,MISSING,0.861076084,MISSING,0.659075477
1708405.jpeg,"28.5,18",0.251509548,Thorsager,0.496583813
1743589.jpeg,MISSING,0.389939376,MISSING,0.569363443
1744673.jpeg,MISSING,0.323992119,MISSING,0.559560473
1708423.jpeg,18-9-1965 | 18-9-1965,0.112485602,Bokel | Bokel,0.124367990
1728592.jpeg,9-VI-1979,0.441033647,Røsnæs SNV,0.404198242
1709532.jpeg,MISSING,0.517377993,MISSING,0.591939982
1707404.jpeg,1/6 70,0.038517733,Rø,0.768690512
1707243.jpeg,MISSING,0.777899363,MISSING,0.644816611
1705802.jpeg,4.6.19,0.934449833,Thorsager,0.761858139
1706183.jpeg,8/6-19.,0.878008487,Hammeren,0.819784783
1705713.jpeg,MISSING,0.946629282,MISSING,0.670066687
1728466.jpeg,MISSING,0.459154289,MISSING,0.581839952
1709379.jpeg,6-4-1952 | 6-4-1952,0.546192786,Dyrehaven | Dyrehaven,0.225368293
1707245.jpeg,MISSING,0.777305244,MISSING,0.644222492
1707625.jpeg,MISSING,0.721160958,Tidsvilde,0.737202182
1744682.jpeg,1/6 1933,0.017426493,Saltholm,0.804040618
1706793.jpeg,26.6.1943,0.831667172,Vaserne Furesøen,0.291612610
1708892.jpeg,9-10-1972,0.604119430,MARSELISBORG,0.446974841
1709949.jpeg,24/7 1898,0.482622007,Færgelunden v. stranden,0.147835708
1709155.jpeg,MISSING,0.575007578,MISSING,0.439548348
1709550.jpeg,MISSING,0.513516217,MISSING,0.590157624
1709076.jpeg,17/8 1930.,0.581542892,Viborg-Silkebg,0.296365565
1728597.jpeg,1-5.1949.,0.093473780,Jonstrup Sjæll.,0.235765383
1709388.jpeg,18.5. 1947,0.187047590,Saltholm,0.810278872
1709190.jpeg,29-8-1952,0.569660503,Dyrehaven,0.724131555
1707438.jpeg,9/5-20.,0.744331616,Børstinge Mose,0.381324644
1706490.jpeg,MISSING,0.841470142,Al,0.927617460
1707348.jpeg,MISSING,0.757402243,Bo,0.983761746
1708821.jpeg,MISSING,0.617784177,MISSING,0.609763565
1709480.jpeg,MISSING,0.528072143,Dyrehaven,0.777899363
1728590.jpeg,6.VI.1978,0.441627766,Korod Lol.,0.404495302
1709797.jpeg,26.9.1947,0.227744771,Råbjerg Mile Jyll.,0.155856320
1708450.jpeg,4. 81.,0.250618369,Vesterø,0.067926644
1707235.jpeg,MISSING,0.779978781,MISSING,0.646896029
1743873.jpeg,13-4-49,0.363501061,Dyrehaven,0.702446196
1707870.jpeg,4.1.60,0.687890270,Silkeborg,0.556589876
1706997.jpeg,MISSING,0.803446499,Lolland,0.857808427
1709232.jpeg,8.10.21,0.564610488,Dyrehaven,0.781167020
1709019.jpeg,MISSING,0.587484086,MISSING,0.602634132
1707217.jpeg,30-8-62.,0.783246438,Dyrehaven,0.744034556
1708720.jpeg,14. 3. 1915.,0.248836011,Hansted Sk.,0.343301000
1708388.jpeg,30.-3.-45.,0.655213701,Eskemose Sk,0.085156108
1705562.jpeg,30-6-1912,0.118426796,Sandbjerg,0.762452258
1705848.jpeg,26/5 1891,0.927617460,Egholm. Horns Herred,0.145756290
1708982.jpeg,MISSING,0.594316460,MISSING,0.605604729
1742989.jpeg,29-5-1952,0.418160048,Dyrehaven,0.706902092
1708829.jpeg,MISSING,0.616001819,MISSING,0.608278266
1707681.jpeg,MISSING,0.714031525,MISSING,0.636795999
1707768.jpeg,MISSING,0.701257957,Øbjerggaard,0.028417702
1743961.jpeg,20/5 71,0.010000000,MISSING,0.436577751
1743831.jpeg,Juni 1933,0.370333434,Hillerød,0.805822977
1709170.jpeg,MISSING,0.571442861,MISSING,0.595504698
1707288.jpeg,22. 5. 1915,0.268739012,Ry Nørreskov,0.452916035
1705627.jpeg,20-5-1956,0.193582904,JægersprisNord skov,0.212297666
1709124.jpeg,19-9-1953,0.089612004,Dyrehaven,0.781464080
1708354.jpeg,3-10-1913,0.659372537,København,0.731855108
1743887.jpeg,22/7-4/8 1941,0.361718703,Gindeskov v. Skive,0.217347681
1743065.jpeg,MISSING,0.405386481,Dyrehaven,0.412515914
1705742.jpeg,5/8 95,0.942173386,Rfs,0.229527129
1707570.jpeg,21-6-1956,0.727399212,V.f. Høvblege Møn,0.255074265
1707543.jpeg,MISSING,0.733043346,MISSING,0.637687178
1709291.jpeg,MISSING,0.559263413,Kb,0.961185208
1742796.jpeg,MISSING,0.424101243,Sondbg,0.473710215
1707897.jpeg,2.IV. 1983,0.683137314,Sandmilen v. Skagen NEJ,0.132091543
1705602.jpeg,MISSING,0.965344044,MISSING,0.672146105
1706197.jpeg,13-8-36.,0.876820249,Hindsholm,0.757402243
1708826.jpeg,MISSING,0.616298878,MISSING,0.276759624
1709987.jpeg,9-8-1973,0.478760230,Høvblege,0.769581691
1744534.jpeg,MISSING,0.340924523,SS,0.949302819
1705735.jpeg,MISSING,0.943064565,Danmark,0.869393756
1709433.jpeg,27.IV.2022,0.533716278,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.214080024
1706786.jpeg,29-7-49.,0.832261291,Asserbo,0.860779024
1705478.jpeg,MISSING,0.981682328,Danmark,0.873552592
1705777.jpeg,22.5.1984.,0.936826311,Bøtø pld.,0.076244316
1708804.jpeg,13-10-46.,0.620160655,S.J. Rørbæk Sø.,0.067332525
1708668.jpeg,1872,0.021882389,Veile,0.923755684
1743502.jpeg,MISSING,0.403901182,SS | Øbjerggård Næstved,0.153776902
1708030.jpeg,26/8.1899,0.256262504,Kjeldskov,0.506386784
1708931.jpeg,MISSING,0.598772355,Øbjerggaard,0.503119127
1742768.jpeg,MISSING,0.429151258,Kb,0.951085177
1706227.jpeg,1-6-50.,0.874443771,Hestehaven. Hillerød,0.234874204
1728518.jpeg,7/5-1940. | 7/5-40,0.110109124,Ærø Svendborg Amt,0.083373750
1728569.jpeg,MISSING,0.446380721,MISSING,0.578572295
1709986.jpeg,9-8-1973,0.479057290,Høvblege,0.769878751
1744462.jpeg,17.7.74,0.045350106,Esbjerg,0.874146711
1707512.jpeg,22-5-1965,0.736311003,V.Sjælland Røsnæs Kongstrup. Kl,0.144568051
1744528.jpeg,MISSING,0.342112761,Falster,0.688484389
1744631.jpeg,15/2 1934. | 15/2 34,0.114565020,Rudkøbing Svendborg Amt | Ru,0.159123977
1706120.jpeg,MISSING,0.889296757,MISSING,0.662343134
1707981.jpeg,MISSING,0.671254926,Kb,0.967720521
1743528.jpeg,MISSING,0.400633525,MISSING,0.570848742
1710397.jpeg,13.5.1915,0.465095483,rg. Elbæk Strandsk,0.050697181
1707493.jpeg,4-6-1916.,0.737796302,Hjørring,0.816814186
1706259.jpeg,15. 6. 90,0.869690815,Jægerspris,0.500742649
1708463.jpeg,MISSING,0.645410731,MISSING,0.623725371
1709551.jpeg,MISSING,0.513219157,MISSING,0.589860564
1743765.jpeg,10/8 1930.,0.380136405,"Jyll., Holmsld",0.371224614
1706818.jpeg,24-VIII-1967,0.313000909,SJÆLLAND NYKØBING: RØRVIG V. DYBESØ,0.131794483
1705504.jpeg,MISSING,0.977820552,MISSING,0.675116702
1708880.jpeg,26-10-1972,0.606792968,Marselisborg Dyrh.,0.111297363
1705716.jpeg,MISSING,0.945738102,MISSING,0.669175508
1708891.jpeg,4-10-1972,0.604416490,MARSELISBORG,0.447271901
1743897.jpeg,13/6 1954,0.359936344,"Ørgaard Nors, Thy",0.308247954
1707489.jpeg,14.5-1914,0.266065474,Vamdrup,0.800772962
1709172.jpeg,MISSING,0.571145802,MISSING,0.595207639
1706374.jpeg,MISSING,0.853946651,MISSING,0.656401940
1705872.jpeg,8.4.1933,0.018911791,Agersø,0.690266747
1707337.jpeg,MISSING,0.759481661,Bornholm,0.522130949
1709287.jpeg,MISSING,0.560154592,Kb,0.962076387
1706118.jpeg,MISSING,0.889593816,MISSING,0.662640194
1744685.jpeg,10-5-1956,0.198632919,Kongelunden,0.490345559
1743055.jpeg,15.10.21,0.407465899,Dyrehaven,0.087829645
1706351.jpeg,MISSING,0.857511367,Ti,0.524507426
1705817.jpeg,MISSING,0.931776296,Dyrehaven,0.792158230
1708453.jpeg,MISSING,0.013861776,MISSING,0.625507730
1707074.jpeg,MISSING,0.794831767,MISSING,0.649272507
1709790.jpeg,25.4.1986,0.165362231,Svinø strand,0.419051228
1706363.jpeg,MISSING,0.855134889,MISSING,0.280027281
1708738.jpeg,MISSING,0.629666566,MISSING,0.616595938
1744439.jpeg,8.5.25,0.040300091,Saltholm,0.804931798
1709321.jpeg,5-6-1922,0.553916338,Dyrehaven,0.554510458
1705916.jpeg,1-7-1917,0.082779630,Tornby,0.689672628
1709320.jpeg,12-5-1913,0.554213398,Dyrehaven,0.719675659
1742824.jpeg,13/5-1892,0.421427705,Horsens,0.839093665
1705768.jpeg,23-5-1915,0.303494998,Skagen,0.905932101
1707029.jpeg,16/9 1934. | 16/9 34,0.108920885,Hvidkilde Svendborg Amt | Hv,0.131497423
1707033.jpeg,29-5-38,0.274086087,Grib,0.766016975
1707076.jpeg,MISSING,0.794237648,MISSING,0.648678387
1707244.jpeg,MISSING,0.777602304,MISSING,0.644519551
1728469.jpeg,MISSING,0.458263110,MISSING,0.272006669
1708667.jpeg,MISSING,0.640657775,MISSING,0.619863595
1743504.jpeg,4/6 1870,0.030497120,Bækkegård Bornholm,0.096741437
1707978.jpeg,29/5.1870,0.671551985,Dyrehaven | Kb,0.389345256
1709588.jpeg,16/4 96,0.094662019,Utterslev,0.344489239
1707122.jpeg,19.7.10 | 27.7.1918,0.271412549,Dyreh. | Fortunens Indl,0.115159139
1706218.jpeg,17-6-1922,0.192097605,Dyrehaven,0.755619885
1708735.jpeg,24. 9. 1884,0.630260685,Randers,0.692346166
1705660.jpeg,15.7.37,0.305871476,Sose,0.768096393
1707327.jpeg,MISSING,0.761858139,Bornholm,0.694425584
1706157.jpeg,MISSING,0.880979085,Lolland,0.864046681
1709163.jpeg,MISSING,0.573522279,MISSING,0.597584116
1705509.jpeg,MISSING,0.976929373,Boserup,0.881870264
1709590.jpeg,11-5,0.065847226,Dyrehaven,0.111000303
1709121.jpeg,19-9-1953,0.577384056,Dyrehaven,0.725913913
1706954.jpeg,26/5.1870,0.276165505,Dyrehaven,0.751758109
1743853.jpeg,10-6-63,0.367362837,Faxe,0.931479236
1705736.jpeg,MISSING,0.942767505,MISSING,0.667096090
1744571.jpeg,MISSING,0.334389209,Kb,0.943361625
1709334.jpeg,14-9-1953,0.141300394,Dyrehaven,0.718190361
1705874.jpeg,8.9.1933,0.018614732,Agersø,0.494207336
1743569.jpeg,3/7.1872,0.394098212,SS | Næstved,0.371818733
1743572.jpeg,MISSING,0.393504092,SS,0.979602910
1705676.jpeg,3/6.1870,0.952867536,Rønne,0.919002728
1706855.jpeg,MISSING,0.823349500,MISSING,0.653431343
1706992.jpeg,MISSING,0.804931798,Lolland,0.859293725
1709420.jpeg,27.IV.2022,0.536389815,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.195959382
1743039.jpeg,28/5-16.,0.409842376,Dragør,0.892861473
1708719.jpeg,1-10.37,0.249133071,Ravneholm,0.398851167
1710372.jpeg,22.7.1986,0.468957260,Uglestrup Mose,0.302306760
1743571.jpeg,MISSING,0.393801152,SS,0.979899970
1707229.jpeg,30-8-1978,0.780572901,Wedellsborg,0.373304032
1710353.jpeg,26-8-1956,0.471927857,Nekselø S.,0.387562898
1708401.jpeg,22.9.18,0.097038497,Holte,0.883652622
1709782.jpeg,14.IV.1995,0.502525008,LFM PF67 MALTRUP,0.334983328
1709119.jpeg,8-9-1970,0.577681115,Løsø,0.053370718
1707279.jpeg,17.6.1924,0.769581691,Slotved Skov,0.464798424
1706005.jpeg,14.V.2011,0.908605638,Røsnæsgd. NWZ,0.285374356
1705557.jpeg,31/5.1896,0.308247954,Ålbæk,0.885434980
1707339.jpeg,MISSING,0.758887542,Bornholm,0.320427402
1743916.jpeg,3.6.1963,0.125556229,Frederikhøj. nord. f. Hadsund,0.133279782
1705677.jpeg,3/6.1870,0.162094574,Rønne,0.925835102
1709086.jpeg,15-9-1912,0.580651713,Holte,0.918408609
1709244.jpeg,16/4.1870,0.235171264,Dyrehaven,0.780572901
1709944.jpeg,22/7 1922,0.483216126,København,0.709872689
1707861.jpeg,MISSING,0.689969688,MISSING,0.629369506
1707701.jpeg,MISSING,0.709872689,MISSING,0.635310700
1706057.jpeg,19.6.1942,0.899396787,Femmøller,0.759481661
1709199.jpeg,26.9.1977.,0.567878145,Dyrehaven,0.722349197
1707974.jpeg,MISSING,0.672740224,MISSING,0.627587148
1744441.jpeg,8.5.25,0.347162777,Saltholm,0.804634738
1707311.jpeg,5.6.22,0.765125796,Dyrehaven,0.341518642
1707519.jpeg,13/6 1954,0.735716884,"Ørgaard Nors, Thy",0.309733253
1705975.jpeg,86.,0.012673537,MISSING,0.663531373
1709145.jpeg,26.8.87,0.236953622,Harboør,0.682543195
1707121.jpeg,28.7.18,0.271709609,Dyrehaven,0.788593513
1744565.jpeg,MISSING,0.335280388,Kb,0.886623219
1706486.jpeg,MISSING,0.842361322,Al,0.901179145
1708481.jpeg,28-8-1963,0.641846014,GANLØSE EGEDE,0.319833283
1706504.jpeg,15/6 1871,0.839093665,Dronninglund,0.406574720
1706457.jpeg,14/6 1871,0.155856320,Jydske Aas.,0.373601091
1706372.jpeg,62,0.289236132,Rørvig,0.766908154
1710364.jpeg,26-8-1956,0.470145499,Nekselø S.,0.398257048
1742766.jpeg,MISSING,0.429745377,Kb,0.919893907
1728581.jpeg,10. 6. 1979.,0.443113065,Østrig,0.894346772
1708485.jpeg,12.IV.1984,0.641251895,NWZ: Sanddobberne,0.237547742
1743580.jpeg,MISSING,0.391721734,Boserup,0.837014247
1709156.jpeg,19.9.75,0.236656563,MISSING,0.599069415
1708713.jpeg,29.3.1975.,0.634122461,Tykskov v. Brande,0.291909670
1706087.jpeg,3/6.1870,0.161203395,Rønne,0.924052743
1708035.jpeg,12/5 1922,0.255965444,Dyrehaven,0.732152167
1705782.jpeg,4-8.1912,0.303197939,Frederikslund,0.413407093
1706763.jpeg,24/7 1934.,0.836420127,Ebeltoft,0.476086693
1742743.jpeg,MISSING,0.434498333,Dyrehaven,0.772552289
1743826.jpeg,16.6.1929,0.371224614,Lellinge skov,0.411030615
1706770.jpeg,31/7 1948,0.106247348,Stensbæk Plantage Sønderjylland,0.206356472
1709766.jpeg,23-10-1955,0.505495605,Dyrehaven,0.711060928
1706002.jpeg,26/V 2004,0.029011822,Moesgård Skov EJ,0.013267657
1708032.jpeg,17/8-19.,0.663234313,Ørholm St.,0.366768718
1706913.jpeg,25.9.21,0.278244923,Dyrehaven,0.356965747
1710345.jpeg,19-7-1959,0.474007275,S.Sjælland Mogenstrup,0.225071234
1706378.jpeg,8/6 62,0.028417702,Rørvig,0.913358594
1742795.jpeg,MISSING,0.424398303,Boserup,0.839687784
1708714.jpeg,29.3.1975.,0.633825402,Tykskov v. Brande,0.289533192
1706346.jpeg,MISSING,0.858402546,Ti,0.975741134
1708852.jpeg,15-XI-1976,0.610060624,Ejstrupholm,0.491830858
1707577.jpeg,12.6.1999,0.725913913,Tolne Bakker,0.419645347
1705831.jpeg,5/1870,0.301415580,Dyrehaven,0.487077902
1707634.jpeg,6/1871,0.105356169,Vendsyssel,0.389642316
1705541.jpeg,31-5-1917,0.971285238,Vraa,0.937717490
1728479.jpeg,MISSING,0.456183692,Lolland,0.842955441
1706096.jpeg,MISSING,0.893752652,Dyrehaven,0.791267051
1709404.jpeg,27.IV.2022,0.540548651,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.198038800
1709542.jpeg,MISSING,0.515595635,Lolland,0.847411337
1706995.jpeg,MISSING,0.804040618,Lolland,0.858402546
1707892.jpeg,7-3-1972,0.684622613,EJSTRUPHOLM,0.493316156
1708374.jpeg,5-5-49,0.658184298,''Østerlide'',0.061391331
1707682.jpeg,MISSING,0.713734465,MISSING,0.277947863
1742746.jpeg,MISSING,0.433607154,Øbjerggaard,0.490642619
1708863.jpeg,26.10.72,0.087829645,Marselisb. Sk.,0.288344953
1707023.jpeg,27/8 1911,0.801664141,Dyrehaven,0.750866929
1706056.jpeg,22.6.1942,0.899693847,Femmøller,0.486780843
1707837.jpeg,MISSING,0.693831464,MISSING,0.632340103
1742775.jpeg,5/1870,0.127932707,Dyrehaven,0.377462868
1708683.jpeg,14.10.28.,0.638875417,Springforbi,0.360233404
1742992.jpeg,29-5-1952,0.417862989,Dyrehaven,0.706605032
1743713.jpeg,MISSING,0.386671719,MISSING,0.568472264
1708012.jpeg,11-5-84,0.022179448,Klampenborg Dyrehave,0.019505911
1743966.jpeg,26.8.87,0.201900576,Harboør,0.070600182
1707326.jpeg,MISSING,0.762155199,Bornholm,0.818002425
1708855.jpeg,1-11-1959,0.167441649,Silkeborg,0.730369809
1744619.jpeg,18/5/890,0.060500152,Seloø Strand,0.059014853
1710357.jpeg,26-8-1956,0.471333737,Nekselø S.,0.536983935
1708790.jpeg,MISSING,0.130903304,MISSING,0.611545923
1707885.jpeg,1-11-1964,0.259827220,Silkeborg,0.736013944
1744681.jpeg,9.5.86,0.013564717,Donse,0.014158836
1705727.jpeg,MISSING,0.944252804,MISSING,0.667987269
1744616.jpeg,29/5-98,0.149618066,ydre Bjerrum,0.091691422
1709448.jpeg,20.V. 1916,0.165659291,Tg. Madum Sø,0.039705972
1705692.jpeg,MISSING,0.951382237,Bo,0.977226432
1707906.jpeg,26.9.1922,0.681652016,Dyrehaven,0.734825705
1709017.jpeg,MISSING,0.587781146,MISSING,0.602931191
1709914.jpeg,MISSING,0.128229767,Amserin. Son.,0.010000000
1706361.jpeg,MISSING,0.855729009,MISSING,0.280621400
1709414.jpeg,27.IV.2022,0.537578054,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.183185814
1707788.jpeg,6/1862,0.103276751,Jægerspris,0.030794180
1707555.jpeg,9-6-1954,0.731260988,Paradisbakkerne Bornh.,0.134765080
1707162.jpeg,MISSING,0.789781752,MS,0.926726281
1708403.jpeg,21.9.19,0.251806608,Holte,0.824537739
1706242.jpeg,9-6-1971,0.292206729,Læsø,0.911576235
1709528.jpeg,MISSING,0.518269172,Kb,0.956135192
1706360.jpeg,MISSING,0.856026069,MISSING,0.657590179
1709531.jpeg,MISSING,0.517675053,MISSING,0.592237042
1708729.jpeg,20.10.1946,0.631151864,rø. Salten,0.034655956
1705611.jpeg,MISSING,0.963561685,MISSING,0.670363747
1708020.jpeg,MISSING,0.665016672,MISSING,0.626101849
1707966.jpeg,MISSING,0.674522583,Falster,0.877711428
1705905.jpeg,31/5-1930 | 31/5-30,0.921379206,Ærø Svendborg Amt,0.305871476
1743587.jpeg,MISSING,0.390236435,MISSING,0.569660503
1744644.jpeg,22-5-1955 | 22-5-1955 | 22-5-1955 | 22-5-1955,0.090206123,Skallingen | Skallingen | Skallingen | Skallingen,0.121100333
1710343.jpeg,26-8-1956,0.474601394,Nekselø S.,0.538766293
1706021.jpeg,19.V.2022,0.906229160,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.170709306
1743972.jpeg,MISSING,0.353401031,MISSING,0.565798727
1708476.jpeg,MISSING,0.643034253,MISSING,0.621348894
1707790.jpeg,76/1862,0.040003031,Jægerspris,0.463610185
1709436.jpeg,27.IV.2022,0.532825099,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.194474083
1705987.jpeg,8-7-1951,0.911279176,Nivå,0.936529251
1705626.jpeg,26-6-1955,0.961482267,Lindholm,0.702149136
1743747.jpeg,27.7.03,0.176650500,Funder,0.770769930
1705653.jpeg,7 1883,0.027526523,Vojens,0.909199758
1744563.jpeg,MISSING,0.335874507,Kb,0.944252804
1709894.jpeg,MISSING,0.490345559,Kb,0.955244013
1744672.jpeg,MISSING,0.324289179,MISSING,0.559857533
1706142.jpeg,MISSING,0.884840861,Bo,0.888108518
1705832.jpeg,MISSING,0.930290997,Odense,0.914546832
1707785.jpeg,76/1862,0.038814792,Jægerspris,0.030200061
1706865.jpeg,4.7-72,0.279730221,Buresø NS,0.020694150
1709167.jpeg,MISSING,0.572334041,MISSING,0.596395878
1708467.jpeg,MISSING,0.644519551,MISSING,0.623131252
1728601.jpeg,17.7.1949,0.439845408,Saltholm,0.808793574
1708812.jpeg,MISSING,0.619269476,MISSING,0.611248863
1707321.jpeg,MISSING,0.763343437,Dyrehaven,0.459748409
1706295.jpeg,23.VII.2021,0.863749621,"DENMARK: NWJ, Sundsøre, 56.71N, 9.17E, 10 m",0.143379812
1706405.jpeg,21.VII.2004 | 21.VII.2004,0.102385571,Lodskovvad NEJ | Lodskovvad NEJ,0.132685662
1709574.jpeg,5/5 1890,0.180809336,Saltesø Skov.,0.294583207
1742769.jpeg,MISSING,0.428854198,Kb,0.950788118
1710337.jpeg,23-6-1961,0.476086693,"MidtJylland Galgehøj, Hjarbæk",0.192988784
1742810.jpeg,4.79,0.215268263,Nasby,0.243191876
1709534.jpeg,5/1870,0.230418309,Dyrehaven,0.712249166
1706088.jpeg,MISSING,0.895832070,Veilø Bugt.,0.093176720
1707128.jpeg,28.7.18,0.271115490,Dyrehaven,0.686404971
1709165.jpeg,MISSING,0.572928160,MISSING,0.596989997
1706400.jpeg,21.VII.2004,0.850678994,Lodskovvad NEJ,0.335280388
1709481.jpeg,MISSING,0.527775083,Dyrehaven,0.777602304
1708342.jpeg,22-9-36,0.254777205,Bovbj.,0.063767808
1709549.jpeg,MISSING,0.513813277,MISSING,0.590454683
1705926.jpeg,29-7-49.,0.917517430,Asserbo,0.865531979
1706943.jpeg,26/5 1870,0.812358290,Dyrehaven,0.482919066
1707373.jpeg,MISSING,0.752649288,MISSING,0.279136102
1708960.jpeg,7/9.1870,0.061094271,Bornholm,0.340033343
1709560.jpeg,IV. 91.,0.229527129,Sondbg,0.116050318
1706440.jpeg,14/6.1871,0.169818127,Dronninglund,0.121991513
1706265.jpeg,MISSING,0.136250379,MISSING,0.443410124
1706442.jpeg,14/6.1871,0.142785693,Dronninglund,0.233685965
1707420.jpeg,7/7.1906,0.747599273,Lønstrup,0.333200970
1706517.jpeg,15/6 71,0.086641406,Dronninglund,0.345677478
1707237.jpeg,MISSING,0.779384662,MISSING,0.646301910
1706403.jpeg,21.VII.2004 | 21.VII.2004,0.102682631,Lodskovvad NEJ | Lodskovvad NEJ,0.132982722
1728585.jpeg,10.6.1979,0.442518945,Østrig,0.893455593
1706070.jpeg,30.5.1903,0.897614429,Halk,0.767205214
1707879.jpeg,MISSING,0.687296150,Sorø,0.477869051
1705473.jpeg,7/1870,0.982276447,Ørholm,0.359045165
1706873.jpeg,26-7-1951,0.820378903,Nivå,0.935638072
1706821.jpeg,Juni 1942,0.829290694,Rønshoved Rinkenæs,0.176056381
1708433.jpeg,21-X 1983,0.649866626,BOVBJERG,0.474601394
1708964.jpeg,MISSING,0.596692937,Kb,0.965344044
1709324.jpeg,13-4-49,0.553025159,Dyrehaven,0.719378600
1709840.jpeg,19.7.1928,0.495395574,Dronninglund,0.401227645
1707705.jpeg,Juli 77,0.066441346,MISSING,0.230418309
1743772.jpeg,28/7 1930,0.379542286,Orø,0.026041225
1706044.jpeg,20.5.34,0.902070324,Reersø,0.903555623
1743056.jpeg,15.10.21,0.407168839,Dyrehaven,0.771066990
1743542.jpeg,MISSING,0.399148227,Øbjerggård,0.407465899
1709346.jpeg,7/6 1949,0.072382540,Stensbæk Plantage Sønderjylland,0.199524098
1708771.jpeg,MISSING,0.313595029,MISSING,0.132388603
1705442.jpeg,4.6.19,0.312406790,Thorsager,0.794534707
1707846.jpeg,MISSING,0.691752046,MISSING,0.630557745
1744663.jpeg,29/5 98,0.199227038,ydre Bjerrum,0.283591998
1709769.jpeg,2o-5-1956,0.185562292,JægersprisNord skov,0.263688997
1707648.jpeg,MISSING,0.718190361,Kjøbenhavns Omegn,0.228041831
1706328.jpeg,5/1857,0.075056078,Rørvig,0.290424371
1707941.jpeg,15.10.21,0.676304941,Dyrehaven,0.474898454
1707071.jpeg,MISSING,0.795425887,MISSING,0.649866626
1707907.jpeg,26.9.1922,0.681354956,Dyrehaven,0.376571688
1743986.jpeg,13.IX.1986,0.350727493,NWZ: Audebo,0.343003941
1706159.jpeg,MISSING,0.880384965,Lolland,0.863452561
1709024.jpeg,13/9 1887.,0.586295847,København,0.728884510
1709412.jpeg,27.IV.2022,0.538172173,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.214377084
1706164.jpeg,1/8.1901,0.879196726,Sandager Lolland,0.328448015
1707962.jpeg,MISSING,0.675413762,Falster,0.238141861
1705929.jpeg,7-6-49.,0.916626250,Tisvilde,0.820973022
1728519.jpeg,10/4 1935. | 10/4 35,0.107732646,Ærø Svendborg Amt,0.080106093
1708776.jpeg,MISSING,0.623428312,MISSING,0.613328281
1707782.jpeg,16/1862,0.045053046,Jægerspris,0.029605941
1709495.jpeg,MISSING,0.524210367,Dyrehaven,0.775819945
1708357.jpeg,13-5-1910,0.659075477,Knudshoved,0.498663231
